Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 1844543.20 3051031 T 1844063.20 3061041 F
1 1844543.20 3051031 T 1859005.60 0051021 T
1 1844543.20 3051031 T 1856697.20 0051031 F
1 1844543.20 3051031 T 1854204.00 2051031 F
1 1844543.20 3051031 T 1855364.00 1051041 F
1 1844543.20 3051031 T 1857742.00 1041021 F
1 1844543.20 3051031 T 1846401.20 0071031 F
1 1844543.20 3051031 T 1852681.60 0031041 F
1 1844543.20 3051031 T 1848289.20 3041021 T
1 1844543.20 3051031 T 1852388.80 1051031 F
1 1844543.20 3051031 T 1852756.40 1041051 F
1 1844543.20 3051031 T 1845207.60 3041031 T
1 1844543.20 3051031 T 1855210.40 0031031 F
1 1844543.20 3051031 T 2388950.73 2051021 T
1 1844543.20 3051031 T 1849505.60 1041031 F
1 1844543.20 3051031 T 1845207.60 3041031 T
1 1844543.20 3051031 T 2388950.73 2051021 T
1 1844543.20 3051031 T 1844543.20 3051031 T
1 1844543.20 3051031 T 1855364.00 1051041 F
1 1844543.20 3051031 T 2209933.75 3061021 T
1 1844543.20 3051031 T 1848289.20 3041021 T
1 1848289.20 3041021 T 2210107.00 3041001 T
1 1848289.20 3041021 T 1621366.33 3041011 T
